nombre,indipais,telefono,,,,,,,,,,,,,,,,,,,,,
C.I. PRAKTIC S.A.S,57,3183628403,,,,,,,,,,,,,,,,,,,,,
C.I. PRAKTIC S.A.S,57,3183628403,,,,,,,,,,,,,,,,,,,,,
IMAGENES GRAFICAS S.A,57,3183637106,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE EJES Y TRANSMISIONES,57,3183649091,,,,,,,,,,,,,,,,,,,,,
B.A. STUDIOS S.A.S.,57,3183702586,,,,,,,,,,,,,,,,,,,,,
COMPAÑIA INTEGRAL DE PLASTICOS S.A.S.,57,3183741092,,,,,,,,,,,,,,,,,,,,,
C.I COMERCIALIZADORA LA BLANQUITA S.A.T S.A,57,3183758405,,,,,,,,,,,,,,,,,,,,,
C.I COMERCIALIZADORA LA BLANQUITA S.A.T S.A,57,3183758407,,,,,,,,,,,,,,,,,,,,,
DELIRIO SWEET DREAMS,57,3183759530,,,,,,,,,,,,,,,,,,,,,
ZEN NATURALS,57,3183803121,,,,,,,,,,,,,,,,,,,,,
LA TOUR S.A,57,3183820758,,,,,,,,,,,,,,,,,,,,,
C.I. DERIVADOS Y SUBPRODUCTOS DE SANTANDER S.A.S.,57,3183821808,,,,,,,,,,,,,,,,,,,,,
ACEBRI S.A.S,57,3183821859,,,,,,,,,,,,,,,,,,,,,
TRUCCO'S FASHION S.A.S.,57,3183835212,,,,,,,,,,,,,,,,,,,,,
SUNTERRA S.A.S.,57,3183838660,,,,,,,,,,,,,,,,,,,,,
ARDISEK ARQUITECTURA Y DISEÑO S.A.S,57,3183838813,,,,,,,,,,,,,,,,,,,,,
INGENIO COLOMBIA,57,3183911827,,,,,,,,,,,,,,,,,,,,,
INGENIO COLOMBIA,57,3183911827,,,,,,,,,,,,,,,,,,,,,
ART DIRECTOR COLOMBIA S.A.S.,57,3183926647,,,,,,,,,,,,,,,,,,,,,
MANUFACTURAS MM SAS,57,3183934036,,,,,,,,,,,,,,,,,,,,,
UREUS COLOMBIA C.I. S.A.S,57,3183971944,,,,,,,,,,,,,,,,,,,,,
PRODUCTORA DE CONFITES Y CHICLET'S MAC DULCES SAS.,57,3184095509,,,,,,,,,,,,,,,,,,,,,
PRODUCTORA DE CONFITES Y CHICLET'S MAC DULCES SAS.,57,3184095509,,,,,,,,,,,,,,,,,,,,,
OLEAJE SWIMWEAR,57,3184115803,,,,,,,,,,,,,,,,,,,,,
INVERPALMAS SAS,57,3184153802,,,,,,,,,,,,,,,,,,,,,
CENTRO MÉDICO IMBANACO,57,3184447372,,,,,,,,,,,,,,,,,,,,,
ALUTRAFIC LED S.A.S,57,3184499966,,,,,,,,,,,,,,,,,,,,,
C.I. COBES S.A.S,57,3184635109,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS GENERICOS DE BELLEZA SAS,57,3184635109,,,,,,,,,,,,,,,,,,,,,
C.I. TOTALTRADE S.A.S.,57,3184635551,,,,,,,,,,,,,,,,,,,,,
CAFÉ OMA,57,3184732097,,,,,,,,,,,,,,,,,,,,,
SOLARETTA,57,3185130591,,,,,,,,,,,,,,,,,,,,,
PLASTICOS MQ SAS,57,3185161068,,,,,,,,,,,,,,,,,,,,,
TEXTILES HANNA SLIM SAS,57,3185172520,,,,,,,,,,,,,,,,,,,,,
JEANS PLATINO S.A,57,3185215658,,,,,,,,,,,,,,,,,,,,,
FRUTIHELEN SAS,57,3185240991,,,,,,,,,,,,,,,,,,,,,
COMERCIALIZADORA ARGUELLES SAS,57,3185272871,,,,,,,,,,,,,,,,,,,,,
EXTRUSORA DE ALUMINIO SA,57,3185328329,,,,,,,,,,,,,,,,,,,,,
FILMY LATAM SAS,57,3185387341,,,,,,,,,,,,,,,,,,,,,
MC.DESIGN ART.S.A.S.,57,3185574083,,,,,,,,,,,,,,,,,,,,,
HECHO EN CAFÉ,57,3185864852,,,,,,,,,,,,,,,,,,,,,
ACHIRAS TRADICIÓN S.A.S,57,3185954932,,,,,,,,,,,,,,,,,,,,,
VASQUEZ GLOBAL GROUP S.A.S (MAG FIT),57,3185990935,,,,,,,,,,,,,,,,,,,,,
VASQUEZ GLOBAL GROUP S.A.S (MAG FIT),57,3185990935,,,,,,,,,,,,,,,,,,,,,
CENTRO MÉDICO IMBANACO,57,3186053338,,,,,,,,,,,,,,,,,,,,,
C.I. DERIVADOS Y SUBPRODUCTOS DE SANTANDER S.A.S.,57,3186054017,,,,,,,,,,,,,,,,,,,,,
INGENIERIA GRAFICA S.A.,57,3186085129,,,,,,,,,,,,,,,,,,,,,
TALLERES UNIDOS LTDA,57,3186127955,,,,,,,,,,,,,,,,,,,,,
TECNOGLASS SA,57,3186308604,,,,,,,,,,,,,,,,,,,,,
MARTINS MERCHANDISING,57,3186479933,,,,,,,,,,,,,,,,,,,,,
ENERGÍA SOLAR / ES WINDOWS,57,3186609451,,,,,,,,,,,,,,,,,,,,,
FUNDACION CARDIOVASCULAR DE COLOMBIA,57,3186865195,,,,,,,,,,,,,,,,,,,,,
INVERSIONES GOBE SAS,57,3186930958,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS DE LA LOMA DULCE,57,3186939773,,,,,,,,,,,,,,,,,,,,,
EL GUALILO FREE ZONE S.A.S,57,3187068513,,,,,,,,,,,,,,,,,,,,,
DYNA Y CIA S.A.,57,3187074302,,,,,,,,,,,,,,,,,,,,,
DYNA Y CIA S.A.,57,3187074302,,,,,,,,,,,,,,,,,,,,,
CUEROS VELEZ S.A.S.,57,3187079557,,,,,,,,,,,,,,,,,,,,,
GRAZZIANI,57,3187124858,,,,,,,,,,,,,,,,,,,,,
GRAZZIANI,57,3187124858,,,,,,,,,,,,,,,,,,,,,
DE LOS ANGELES INVESTMENT SAS,57,3187157154,,,,,,,,,,,,,,,,,,,,,
CEIBA SOFTWARE HOUSE S.A.S.,57,3187160750,,,,,,,,,,,,,,,,,,,,,
CURTIEMBRES DEL VALLE S.A.S,57,3187165304,,,,,,,,,,,,,,,,,,,,,
SOLUCIONES ADELGAZANTES SAS,57,3187167361,,,,,,,,,,,,,,,,,,,,,
C.I. MULTISERVICIOS DE INGENIERÍA 1-A S.A.,57,3187167939,,,,,,,,,,,,,,,,,,,,,
SURCAFE S.A.,57,3187168496,,,,,,,,,,,,,,,,,,,,,
ANDEAN FOODS SAS,57,3187174620,,,,,,,,,,,,,,,,,,,,,
INVERSIONES TAPIA VILLAMIZAR SAS,57,3187287833,,,,,,,,,,,,,,,,,,,,,
COBERDI SAS,57,3187342528,,,,,,,,,,,,,,,,,,,,,
BLINSOFT TECNOLOGÍA S.A.S.,57,3187346586,,,,,,,,,,,,,,,,,,,,,
LAVAGEL S.A.S,57,3187354108,,,,,,,,,,,,,,,,,,,,,
MAQUI SPORTSWEAR,57,3187440400,,,,,,,,,,,,,,,,,,,,,
ENITELAR,57,3187457635,,,,,,,,,,,,,,,,,,,,,
C.I. SURINTER S.A.S,57,3187710126,,,,,,,,,,,,,,,,,,,,,
CONSERVAS TÍPICAS DE COLOMBIA B,57,3187728687,,,,,,,,,,,,,,,,,,,,,
SUSI SAS,57,3187758660,,,,,,,,,,,,,,,,,,,,,
ALFAGRES S.A.,57,3188007196,,,,,,,,,,,,,,,,,,,,,
FUNDACION OFTALMOLOGICA DE SANTANDER FOSCAL,57,3188030601,,,,,,,,,,,,,,,,,,,,,
TRAVEL & EXPORT CENTER CALI S.A.S,57,3188042629,,,,,,,,,,,,,,,,,,,,,
MASTER DREAMS S.A.S.,57,3188042895,,,,,,,,,,,,,,,,,,,,,
MASTER DREAMS S.A.S.,57,3188042895,,,,,,,,,,,,,,,,,,,,,
EQUIPOS DE PROTECCIÓN INDIVIDUAL S.A.S,57,3188135450,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS NORTECAUCANAS S.A.S,57,3188200064,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS CONFORT S.A.,57,3188217704,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS LINCOLN S.A.S.,57,3188268718,,,,,,,,,,,,,,,,,,,,,
CACAOS SAS,57,3188271868,,,,,,,,,,,,,,,,,,,,,
PLÁSTICOS MINIPET S.A.S.,57,3188272260,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS SAN FIORANO S.A.S,57,3188277159,,,,,,,,,,,,,,,,,,,,,
NOVAINTEGRA SAS,57,3188278820,,,,,,,,,,,,,,,,,,,,,
XIMENA CASTILLO,57,3188279083,,,,,,,,,,,,,,,,,,,,,
INVERSIONES TALU SAS,57,3188279778,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS DIPSA SAS,57,3188280670,,,,,,,,,,,,,,,,,,,,,
PRODUCTORA AGRICOLA AG S.A.,57,3188481726,,,,,,,,,,,,,,,,,,,,,
INVERSIONES TAPIA VILLAMIZAR SAS,57,3188565481,,,,,,,,,,,,,,,,,,,,,
ORQUIDEA ENTERPRISES SAS,57,3188565481,,,,,,,,,,,,,,,,,,,,,
SOBREMEDIDAS SAS,57,3188574645,,,,,,,,,,,,,,,,,,,,,
MAATHAI ORGANIC,57,3188664650,,,,,,,,,,,,,,,,,,,,,
ANDERCOL - ANHÍDRIDOS Y DERIVADOS DE COLOMBIA S.A.,57,3188896906,,,,,,,,,,,,,,,,,,,,,
IMPROPHARMA,57,3192144630,,,,,,,,,,,,,,,,,,,,,
ASISPRIN,57,3192156211,,,,,,,,,,,,,,,,,,,,,
OUTTEX - OUTSOURCING INDUSTRIAL TEXTIL S.A.S.,57,3192173955,,,,,,,,,,,,,,,,,,,,,
MIGUEL ANGEL CORTES CONTORNOS,57,3192720505,,,,,,,,,,,,,,,,,,,,,
MIGUEL ANGEL CORTES CONTORNOS,57,3192720505,,,,,,,,,,,,,,,,,,,,,
HERRAGRO,57,3192910260,,,,,,,,,,,,,,,,,,,,,
INGENIAR INOXIDABLES,57,3193054702,,,,,,,,,,,,,,,,,,,,,
COMPANY TRADING ZELEV FRUITS SAS,57,3193286377,,,,,,,,,,,,,,,,,,,,,
DISCOMERLA SAS,57,3193720365,,,,,,,,,,,,,,,,,,,,,
VERDE & NACAR,57,3193735697,,,,,,,,,,,,,,,,,,,,,
ALLVIDA COLOMBIA S.A.S.,57,3194239869,,,,,,,,,,,,,,,,,,,,,
EUPHORIANET SAS,57,3194398834,,,,,,,,,,,,,,,,,,,,,
ARTESANÍAS DE COLOMBIA,57,3194802635,,,,,,,,,,,,,,,,,,,,,
ORIGINAL NATURAL AND EFFECTIVE SAS,57,3195116486,,,,,,,,,,,,,,,,,,,,,
GRUPO EMPRESARIAL CCMP,57,3195780745,,,,,,,,,,,,,,,,,,,,,
ARTESANÍAS DE COLOMBIA,57,3202071578,,,,,,,,,,,,,,,,,,,,,
DUNA CONSULTING SAS,57,3202110645,,,,,,,,,,,,,,,,,,,,,
DUNA CONSULTING SAS,57,3202110645,,,,,,,,,,,,,,,,,,,,,
LYOTROPIC SAS,57,3202111427,,,,,,,,,,,,,,,,,,,,,
INTEC LTDA,57,3202114694,,,,,,,,,,,,,,,,,,,,,
INTEC LTDA,57,3202114694,,,,,,,,,,,,,,,,,,,,,
CAS HOLDING SAS,57,3202122942,,,,,,,,,,,,,,,,,,,,,
COMERPANELA,57,3202143255,,,,,,,,,,,,,,,,,,,,,
SOZII SAS,57,3202272702,,,,,,,,,,,,,,,,,,,,,
AE MODA S.A.S,57,3202321615,,,,,,,,,,,,,,,,,,,,,
NUTICOL SAS,57,3202324565,,,,,,,,,,,,,,,,,,,,,
QUIFARMA S.A.,57,3202341272,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS DE ASEO1A LTDA,57,3202359563,,,,,,,,,,,,,,,,,,,,,
ESMERALDA LEATHER LTDA,57,3202389052,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS CRUZ HERMANOS S.A.,57,3202411559,,,,,,,,,,,,,,,,,,,,,
AGROPECUARIA CAR SAS,57,3202469473,,,,,,,,,,,,,,,,,,,,,
SEXY JEANS S.A.S.,57,3202515245,,,,,,,,,,,,,,,,,,,,,
SEXY JEANS S.A.S.,57,3202515245,,,,,,,,,,,,,,,,,,,,,
VIRTUAL TECHNOLOGIES S.A.S.,57,3202663391,,,,,,,,,,,,,,,,,,,,,
HOLDING FARMACÉUTICO S.A.,57,3202671293,,,,,,,,,,,,,,,,,,,,,
COMERCIALIZADORA INTERNACIONAL RUBICAM SAS,57,3202716056,,,,,,,,,,,,,,,,,,,,,
GAMMAPEIT,57,3202716690,,,,,,,,,,,,,,,,,,,,,
SAVIV PUBLICIDAD Y CIA SAS,57,3202724725,,,,,,,,,,,,,,,,,,,,,
KENTERPRISSE SAS CI,57,3202744191,,,,,,,,,,,,,,,,,,,,,
KENTERPRISSE SAS CI,57,3202744201,,,,,,,,,,,,,,,,,,,,,
HEAVEN'S FRUITS,57,3202744313,,,,,,,,,,,,,,,,,,,,,
BEKOR SAS,57,3202816778,,,,,,,,,,,,,,,,,,,,,
FABRICA DE PANELA CARMELITA,57,3202840253,,,,,,,,,,,,,,,,,,,,,
BLACKSIP,57,3202972921,,,,,,,,,,,,,,,,,,,,,
SOUZAWEICH SAS,57,3203018364,,,,,,,,,,,,,,,,,,,,,
ESTADO PURO OT SAS,57,3203031106,,,,,,,,,,,,,,,,,,,,,
SABOTAGE S.A.S.,57,3203044148,,,,,,,,,,,,,,,,,,,,,
NÁUTICA DIGITAL S.A.S,57,3203128895,,,,,,,,,,,,,,,,,,,,,
ZAMBRANOGROUP SAS,57,3203136687,,,,,,,,,,,,,,,,,,,,,
MOLINOS DEL ATLANTICO S.A.S,57,3203169258,,,,,,,,,,,,,,,,,,,,,
PRODUCTOS ALIMENTICIOS DORIA SAS,57,3203331583,,,,,,,,,,,,,,,,,,,,,
PURPURA 7 S.A.,57,3203393289,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE CONFECCIONES ABA LTDA,57,3203403986,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA DE CONFECCIONES ABA LTDA,57,3203403986,,,,,,,,,,,,,,,,,,,,,
TRANSFLORA CARGO S.A,57,3203414009,,,,,,,,,,,,,,,,,,,,,
MODA CHIC,57,3203433904,,,,,,,,,,,,,,,,,,,,,
NUTICOL SAS,57,3203433916,,,,,,,,,,,,,,,,,,,,,
COMERCIALIZADORA INTERNACIONAL LAYMAR LTDA,57,3203435755,,,,,,,,,,,,,,,,,,,,,
HELPMEDICA SAS,57,3203449321,,,,,,,,,,,,,,,,,,,,,
EXPORTACIONES BASTOS S.A.S.,57,3203452104,,,,,,,,,,,,,,,,,,,,,
EMPRESA DE FOSFATOS DEL HUILA S.A.,57,3203460063,,,,,,,,,,,,,,,,,,,,,
HORTALIZAS GOURMET S.A.,57,3203474775,,,,,,,,,,,,,,,,,,,,,
JACOBS PRODUCTS SA.,57,3203493124,,,,,,,,,,,,,,,,,,,,,
FEDERACION NACIONAL DE CACAOTEROS,57,3203649880,,,,,,,,,,,,,,,,,,,,,
DIPSA FOOD SAS,57,3203716094,,,,,,,,,,,,,,,,,,,,,
ASOCIACIÓN APROPIT,57,3203737836,,,,,,,,,,,,,,,,,,,,,
BUSSINESS INFORMATION TECHNOLOGY SYSTEMS S.A.S,57,3203851839,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS HERNOL S.A.,57,3203983870,,,,,,,,,,,,,,,,,,,,,
CACAOS SAS,57,3204006459,,,,,,,,,,,,,,,,,,,,,
MANUFACTURAS DELMYP SAS,57,3204250744,,,,,,,,,,,,,,,,,,,,,
TEX SION SAS,57,3204259151,,,,,,,,,,,,,,,,,,,,,
TEX SION SAS,57,3204259151,,,,,,,,,,,,,,,,,,,,,
PLASTICOS MQ SAS,57,3204433742,,,,,,,,,,,,,,,,,,,,,
PI PUBLICIDAD INTERACTIVA SAS,57,3204465536,,,,,,,,,,,,,,,,,,,,,
DORIGENN,57,3204495461,,,,,,,,,,,,,,,,,,,,,
ANAMAY LTDA,57,3204499560,,,,,,,,,,,,,,,,,,,,,
DIDACTICOSPINOCHO S.A.,57,3204662821,,,,,,,,,,,,,,,,,,,,,
DISTRIBUIDORA JB SPORT,57,3204766835,,,,,,,,,,,,,,,,,,,,,
C.I. BAND&TEX SAS,57,3204833797,,,,,,,,,,,,,,,,,,,,,
C.I. BAND&TEX SAS,57,3204833797,,,,,,,,,,,,,,,,,,,,,
TRADEBOOK,57,3204879185,,,,,,,,,,,,,,,,,,,,,
GRUPO BIZ COLOMBIA SAS,57,3204909325,,,,,,,,,,,,,,,,,,,,,
INTRAPLAS SAS,57,3204959286,,,,,,,,,,,,,,,,,,,,,
TEXTILES VELANEX S.A,57,3204981783,,,,,,,,,,,,,,,,,,,,,
HIERROANIMACION,57,3205161758,,,,,,,,,,,,,,,,,,,,,
NUTRA,57,3205210827,,,,,,,,,,,,,,,,,,,,,
INDUTRADE COLOMBIA S.A.S,57,3205235985,,,,,,,,,,,,,,,,,,,,,
C.I. BIOCOSTA,57,3205313462,,,,,,,,,,,,,,,,,,,,,
PAPELCARD S.A.S,57,3205373359,,,,,,,,,,,,,,,,,,,,,
DIANA TOUS ACCESORIOS S.A.S.,57,3205422862,,,,,,,,,,,,,,,,,,,,,
RAFAEL DEL CASTILLO CIA. S.A.,57,3205495350,,,,,,,,,,,,,,,,,,,,,
SILICAR LTDA,57,3205668114,,,,,,,,,,,,,,,,,,,,,
ARBORIT S.A.S,57,3205876234,,,,,,,,,,,,,,,,,,,,,
RYMCO SA,57,3206109608,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS EL DORADO,57,3206348561,,,,,,,,,,,,,,,,,,,,,
C.I. PRODUCTOS BÁSICOS IMPORT EXPORT S.A.S,57,3206366938,,,,,,,,,,,,,,,,,,,,,
METALICAS & LIGHTING,57,3206719267,,,,,,,,,,,,,,,,,,,,,
AGRICOLA HIMALAYA S.A.,57,3206740655,,,,,,,,,,,,,,,,,,,,,
EUROCERAMICA S.A.,57,3206763949,,,,,,,,,,,,,,,,,,,,,
EXPOCOSURCA S.A.,57,3206775433,,,,,,,,,,,,,,,,,,,,,
EXPOCOSURCA S.A.,57,3206775436,,,,,,,,,,,,,,,,,,,,,
KNIGHT SOLUCIONES ECOLGICAS SAS,57,3206816928,,,,,,,,,,,,,,,,,,,,,
MARE MANNEQUINS S.A.S,57,3206822967,,,,,,,,,,,,,,,,,,,,,
EDWARD HERNEY CORDOBA JIMENEZ,57,3206830870,,,,,,,,,,,,,,,,,,,,,
BAN TRANS S.A.S,57,3206903143,,,,,,,,,,,,,,,,,,,,,
CADENA SA,57,3206905124,,,,,,,,,,,,,,,,,,,,,
CARLOS ALBERTO PEREA CARDONA- CASA DEL BORDADO FRIXIO,57,3206930665,,,,,,,,,,,,,,,,,,,,,
CAFE QUINDIO S.A.S,57,3206936900,,,,,,,,,,,,,,,,,,,,,
FEDERACIÓN CAMPESINA DEL CAUCA FCC,57,3206939984,,,,,,,,,,,,,,,,,,,,,
FEDERACIÓN CAMPESINA DEL CAUCA FCC,57,3206939985,,,,,,,,,,,,,,,,,,,,,
UNODOT S.A.S,57,3206941650,,,,,,,,,,,,,,,,,,,,,
NORMARH SAS,57,3206944081,,,,,,,,,,,,,,,,,,,,,
MAQUIEMPANADAS SAS,57,3206945548,,,,,,,,,,,,,,,,,,,,,
DESCAFECOL,57,3206953817,,,,,,,,,,,,,,,,,,,,,
BENDITO S.A.S,57,3206954006,,,,,,,,,,,,,,,,,,,,,
HOSPITAL UNIVERSITARIO DE SAN VICENTE FUNDACIÓN,57,3206956381,,,,,,,,,,,,,,,,,,,,,
PREMEZCLAS S.A.,57,3206959608,,,,,,,,,,,,,,,,,,,,,
BM INTERNACIONAL SAS,57,3206971000,,,,,,,,,,,,,,,,,,,,,
BM INTERNACIONAL SAS,57,3206971000,,,,,,,,,,,,,,,,,,,,,
ALSUS IT GROUP SAS,57,3206983048,,,,,,,,,,,,,,,,,,,,,
TELAROS DE COLOMBIA S.A.S.,57,3206993009,,,,,,,,,,,,,,,,,,,,,
Q-TECHNOLOGY,57,3206994360,,,,,,,,,,,,,,,,,,,,,
INNOVACIONES AJ,57,3207072513,,,,,,,,,,,,,,,,,,,,,
DESPERCOL,57,3207115601,,,,,,,,,,,,,,,,,,,,,
ANGEL FLOWERS INTERNATIONAL S.A.S.,57,3207140845,,,,,,,,,,,,,,,,,,,,,
PANAMERICANA FORMAS E IMPRESOS S.A,57,3207200272,,,,,,,,,,,,,,,,,,,,,
RÍO BAJO ZF S.A.S.,57,3207250828,,,,,,,,,,,,,,,,,,,,,
COLSNACKS SAS,57,3207255719,,,,,,,,,,,,,,,,,,,,,
CREACIONES JA S.A.S.,57,3207261042,,,,,,,,,,,,,,,,,,,,,
PACIFIC PRODUCTS S.A.S,57,3207270647,,,,,,,,,,,,,,,,,,,,,
AGUA BENDITA SAS,57,3207276209,,,,,,,,,,,,,,,,,,,,,
ACERTEK SAS,57,3207277338,,,,,,,,,,,,,,,,,,,,,
CONFECCIONES SUEÑO REAL S.A.S,57,3207468422,,,,,,,,,,,,,,,,,,,,,
RACKETBALL S.A,57,3207510421,,,,,,,,,,,,,,,,,,,,,
PROSINGULAR SAS,57,3207557535,,,,,,,,,,,,,,,,,,,,,
IRGUS S.A.S,57,3207614204,,,,,,,,,,,,,,,,,,,,,
MANUFACTURAS CIROTEX,57,3207636325,,,,,,,,,,,,,,,,,,,,,
AGROINDUSTRIAS TACAY S.A.S.,57,3207705885,,,,,,,,,,,,,,,,,,,,,
CAROLY FACTORY,57,3207723243,,,,,,,,,,,,,,,,,,,,,
ANABRA S.A.S,57,3207812016,,,,,,,,,,,,,,,,,,,,,
CI COLOMBIANA DE INDIGOS,57,3207880312,,,,,,,,,,,,,,,,,,,,,
ENJOY SPORTSWEAR SAS,57,3207971394,,,,,,,,,,,,,,,,,,,,,
COMPAÑIA DE EMPAQUES S.A.,57,3207981796,,,,,,,,,,,,,,,,,,,,,
MOBILECORP SAS,57,3208001712,,,,,,,,,,,,,,,,,,,,,
BOTAS BOTERINE,57,3208004174,,,,,,,,,,,,,,,,,,,,,
ESPIRAL UNIVERSAL S.A.S,57,3208026564,,,,,,,,,,,,,,,,,,,,,
LA DESPENSA PRODUCTOS GOURMET SAS,57,3208049344,,,,,,,,,,,,,,,,,,,,,
PRIME FOODS S.A.S.,57,3208055210,,,,,,,,,,,,,,,,,,,,,
CORPOCAMPO,57,3208338199,,,,,,,,,,,,,,,,,,,,,
DUMAR DEL HUILA SAS,57,3208361947,,,,,,,,,,,,,,,,,,,,,
INVERSIONES FARIAS S.A.S.,57,3208367645,,,,,,,,,,,,,,,,,,,,,
CLEMENTINE SAS MARCA: BLEUCLÉMENTINE,57,3208374663,,,,,,,,,,,,,,,,,,,,,
DORIGENN,57,3208380023,,,,,,,,,,,,,,,,,,,,,
COMERPANELA,57,3208382699,,,,,,,,,,,,,,,,,,,,,
BENCHAMRK GROWERS SAS,57,3208384531,,,,,,,,,,,,,,,,,,,,,
TEXTILES VELANEX S.A,57,3208386008,,,,,,,,,,,,,,,,,,,,,
EXPORTADORA MONTES DE MACANILLO,57,3208405363,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS PIEDEMONTE,57,3208423708,,,,,,,,,,,,,,,,,,,,,
COLINAGRO S.A.,57,3208436786,,,,,,,,,,,,,,,,,,,,,
TRAPEROS EL MEJOR LTDA,57,3208468112,,,,,,,,,,,,,,,,,,,,,
C.I. GLOBAL BUSINESS S.A.,57,3208496828,,,,,,,,,,,,,,,,,,,,,
LOPGUT NEGOCIOS INTERNACIONALES SAS,57,3208514906,,,,,,,,,,,,,,,,,,,,,
MANUFACTURAS REYMON S.A.,57,3208516494,,,,,,,,,,,,,,,,,,,,,
DIGITAL TERRA,57,3208522411,,,,,,,,,,,,,,,,,,,,,
TEJIDOS GULFER,57,3208528780,,,,,,,,,,,,,,,,,,,,,
AREQUIPE LA BOYANO,57,3208570720,,,,,,,,,,,,,,,,,,,,,
ILKO ARCOASEO S.A.S,57,3208597681,,,,,,,,,,,,,,,,,,,,,
APSAGROUP AUTOMOTIVE PLASTICS S.A,57,3208635082,,,,,,,,,,,,,,,,,,,,,
PAVCO - MEXICHEM COLOMBIA SAS,57,3208651335,,,,,,,,,,,,,,,,,,,,,
PROSPECTIVA Y COMUNICACIÓN REGIONAL,57,3208674395,,,,,,,,,,,,,,,,,,,,,
ALIMENTOS CARNICOS SAS,57,3208681711,,,,,,,,,,,,,,,,,,,,,
TEXTILES LAFAYETTE SAS,57,3208797789,,,,,,,,,,,,,,,,,,,,,
INDUSTRIA NACIONAL ELECTROMECÁNICA INEMA SA.,57,3208807563,,,,,,,,,,,,,,,,,,,,,
AVA LOPEZ S.A.S,57,3208973841,,,,,,,,,,,,,,,,,,,,,
GRUPO KOYO,57,3208997572,,,,,,,,,,,,,,,,,,,,,
GRUPO BERNIER SAS,57,3209515545,,,,,,,,,,,,,,,,,,,,,
BENCHAMRK GROWERS SAS,57,3209643069,,,,,,,,,,,,,,,,,,,,,
ASOPROHOR UBAQUE,57,3209852753,,,,,,,,,,,,,,,,,,,,,
JONDU INTERACTIVE SAS,57,3212000461,,,,,,,,,,,,,,,,,,,,,
C.I. VIDFRUIT LTDA,57,3212001347,,,,,,,,,,,,,,,,,,,,,
NOVACAMPO S.A. SCI,57,3212018968,,,,,,,,,,,,,,,,,,,,,
OSSIMO FLOWERS SAS CI,57,3212022195,,,,,,,,,,,,,,,,,,,,,
CONSERVAS TÍPICAS DE COLOMBIA B,57,3212053551,,,,,,,,,,,,,,,,,,,,,
GREEN ANDINA COLOMBIA,57,3212070493,,,,,,,,,,,,,,,,,,,,,
EMPACAR LTDA,57,3212107669,,,,,,,,,,,,,,,,,,,,,
ACEBRI S.A.S,57,3212139969,,,,,,,,,,,,,,,,,,,,,
ARKIX SA.,57,3212222050,,,,,,,,,,,,,,,,,,,,,
INDUCOR S.A.S,57,3212281066,,,,,,,,,,,,,,,,,,,,,
RUNWAY JEANS SAS,57,3212327927,,,,,,,,,,,,,,,,,,,,,
ANA MARÍA CÁCERES,57,3212407662,,,,,,,,,,,,,,,,,,,,,
MISIÓN CHOCOLATE CORPORACIÓN PARA EL DESARROLLO SOCIAL Y ECONÓMICO DE COLOMBIA,57,3212487470,,,,,,,,,,,,,,,,,,,,,
OUTTEX - OUTSOURCING INDUSTRIAL TEXTIL S.A.S.,57,3212516126,,,,,,,,,,,,,,,,,,,,,
A&A SOLUCIONES - TIC S.A.S.,57,3212559174,,,,,,,,,,,,,,,,,,,,,
INDUSTRIAS DOFI,57,3212659022,,,,,,,,,,,,,,,,,,,,,
LABORATORIOS LYZMHORÈ LTDA,57,3212705849,,,,,,,,,,,,,,,,,,,,,
COMERCIALIZADORA SIEMBRA SAS,57,3212800090,,,,,,,,,,,,,,,,,,,,,
BYG ELECTRONICA,57,3212972944,,,,,,,,,,,,,,,,,,,,,
LENUSCA BEACHWEAR,57,3213105352,,,,,,,,,,,,,,,,,,,,,
BUSHER SAS,57,3213160437,,,,,,,,,,,,,,,,,,,,,
MACARENA FARMS SAS,57,3213174469,,,,,,,,,,,,,,,,,,,,,
IMAGINA S.A.S.,57,3213247617,,,,,,,,,,,,,,,,,,,,,
BOTANIQUE S.A.S,57,3213347926,,,,,,,,,,,,,,,,,,,,,
MIKASA STORE SAS,57,3213354393,,,,,,,,,,,,,,,,,,,,,
LACKY LUCK COMPANY SAS,57,3213437572,,,,,,,,,,,,,,,,,,,,,
PROCAFECOL S.A.,57,3213539676,,,,,,,,,,,,,,,,,,,,,
ACEROS Y ALUMINIOS CIA SA,57,3213607772,,,,,,,,,,,,,,,,,,,,,
SIGMA LTDA,57,3213717599,,,,,,,,,,,,,,,,,,,,,
NUVOTEX SAS,57,3213728588,,,,,,,,,,,,,,,,,,,,,
